241;Hamilton, Antony
242;Bauer, Belinda
243;Philips, Lee
244;Busey, Gary
245;Hackman, Gene
246;Beals, Jennifer
247;Drury, David
248;Hauser, Wings
249;Beck, Kimberly
250;Mastorakis, Nico
251;Bedelia, Bonnie
252;Pakula, Alan J.
253;Beecher, Janet
254;DeMille, Cecil B.
255;Belford, Christine
256;Rosenberg, Stuart
257;Flanders, Ed
258;Beller, Kathleen
259;Taylor, Jud
260;Belzer, Richard
261;Benatar, Pat
262;De Niro, Robert
263;Bening, Annette
264;Winkler, Irwin
265;Redgrave, Michael
266;Bennett, Joan
267;Robinson, Edward G.
268;Blanc, Mel
269;Bennett, Julie
270;Ford, Greg
271;Burns, George
272;Berenson, Marisa
273;Kingsley, Ben
274;Bergen, Candice
275;Nichols, Mike
276;Gould, Elliott
277;Rush, Richard
278;Albaicín, Rafael
279;Berger, Senta
280;Adolphson, Edvin
281;Bergman, Ingrid
282;Björk, Halvar
283;Boyer, Charles
284;Cukor, George
285;Grant, Cary
286;Donen, Stanley
287;Edgren, Gustaf
288;Ferrer, Jose
289;Fleming, Victor
290;Beatty, Ned
291;Gibson, Alan
292;Quinn, Anthony
293;Green, Guy
294;Cotten, Joseph
295;Widgren, Olof
296;Lindberg, Per
297;Litvak, Anatole
298;Tamiroff, Akim
299;Crosby, Bing
300;McCarey, Leo
301;Ekman, Gösta
302;Molander, Gustaf
303;Svennberg, Tore
304;Westergren, Håkan
305;Molander, Gustav
306;Rydeberg, Georg
307;Ferrer, Mel
308;Renoir, Jean
309;Knox, Alexander
310;Rossellini, Roberto
311;Sanders, George
312;Wieman, Mathias
313;Vitale, Mario
314;Saks, Gene
315;Conover, Bruce
316;Torn, Rip
317;Ginty, Robert
318;Bergman, Sandahl
319;Holzman, Allan
320;Prior, David A.
321;Feldman, Marty
322;Berman, Shelley
323;Clark, Jim
324;Bernhard, Sandra
325;Murphy, Eddie
326;Abraham, F. Murray
327;Berridge, Elizabeth
328;Forman, Milos
329;Billingsley, Jennifer
330;Sargent, Joseph
331;Day-Lewis, Daniel
332;Binoche, Juliette
333;Kaufman, Philip
334;Bisset, Jacqueline
335;Lancaster, Burt
336;Seaton, George
337;Aumont, Jean-Pierre
338;Malmsten, Birger
339;Björk, Anita
340;Reed, Oliver
341;Black, Karen
342;Curtis, Dan
343;Fonda, Peter
344;Rafelson, Bob
345;Sutherland, Donald
346;Schlesinger, John
347;Blackman, Honor
348;Hamilton, Guy
349;Burton, Richard
350;Blair, Linda
351;Boorman, John
352;Clements, Stanley
353;Blondell, Gloria
354;Bernds, Edward
